,steamid,Action_weighted_playtime (in_minutes),FreetoPlay_weighted_playtime (in_minutes),Adventure_weighted_playtime (in_minutes),Indie_weighted_playtime (in_minutes),Racing_weighted_playtime (in_minutes),Simulation_weighted_playtime (in_minutes),Sports_weighted_playtime (in_minutes),MassivelyMultiplayer_weighted_playtime (in_minutes),RPG_weighted_playtime (in_minutes),Strategy_weighted_playtime (in_minutes),Casual_weighted_playtime (in_minutes),total_price(dollar),Principal Component 1,Principal Component 2,Principal Component 3,Cluster_Label
125,76561198019514288,56515.5574138987,31386.274294894727,6155.107266317685,3475.049826076219,0.0,5592.5836265600765,0.0,5176.697462115375,4398.440347812496,6153.323188057777,9164.966574266951,9,-0.8198610268277642,0.05229121979217402,-0.24456601070329903,0
126,76561198020140368,34766.26773758674,12877.49284310974,20125.759872055845,8999.779150898314,0.0,15071.283660418698,0.0,0.0,3240.0220306405618,5002.713428195647,23735.681277094453,90,-0.31569242647515156,0.7055926392716091,-0.20757254578795056,0
127,76561198021645664,246914.00122403254,433765.16582670435,2984.820737460689,0.0,0.0,0.0,0.0,5024.012211802358,0.0,0.0,0.0,9,-0.3019902807831024,-2.881011673126436,-0.3411479095130324,2
128,76561198022064208,22998.448428262498,9949.943837168112,39953.38359765433,20372.087507774286,31448.118143459917,62348.116116546385,0.0,18353.880464577032,13817.0,24864.32803782469,21222.69386673274,179,1.0488344916983365,1.4015977454870485,0.6023336052267277,3
129,76561198022266128,35136.6510355361,30471.083550798256,53564.45855134638,39473.34275317335,0.0,56330.19732390214,0.0,75815.4027872699,59009.89059550518,61991.72849362492,20.244908843773864,105,2.0567056683986324,0.8396991412441648,-0.46299801497799575,3
130,76561198022700288,355536.40215526306,700081.345904523,1968.648270169414,0.0,0.0,0.0,0.0,3313.603670044518,0.0,0.0,0.0,18,0.16030092531110735,-4.599544674211588,-0.3938241256135119,1
131,76561198023979840,353741.84100846597,498088.83805258316,2481.3377042427037,1793.122048622196,0.0,0.0,0.0,1501.8751326068023,0.0,1782.8729582118206,4729.113095267331,37,0.07089205762019113,-3.6172703139481386,-0.3510204074684877,1
132,76561198024348128,13527.632301046222,26253.806862112164,15490.718103884634,19546.263323999738,0.0,26697.231031225016,0.0,0.0,28778.789277805197,24572.240308237684,37173.31879168934,32,-0.004032945728596649,0.8490862469687369,-0.22646974237116177,0
133,76561198024962144,15994.401810541009,0.0,66652.11734972922,0.0,0.0,12159.719423119639,0.0,49992.03939392845,144989.67602803407,80490.04599464763,0.0,271,2.8110429822501595,1.3729426760750032,-0.7144898386169577,3
134,76561198025395616,218957.42050627165,380209.4277294415,44167.890198457404,1770.2436911170444,12264.302962884272,120.26700737332976,8248.444924102003,0.0,94.58727719855116,132.32556089354634,14647.090142260717,32,0.2472149547581883,-2.524221316145726,0.1971483061632461,2
135,76561198025607680,8796.410228973213,7696.83068833662,1951.681958995583,5599.984810623895,48445.96298693205,1766.3717808889976,32582.679888300456,2734.150629922167,7283.927027027026,0.0,0.0,215,-0.23469769305004767,0.9914828211043247,2.0599441176479534,0
136,76561198026272256,253274.18498789234,355163.33202357567,855.241593529877,0.0,0.0,1044.528165374677,3157.471834625323,0.0,5428.0,0.0,2545.24139500213,143,0.09699956449043227,-2.0128035617033246,-0.20556347069286648,2
137,76561198028222928,20069.749023754797,7704.01507175904,10834.933603394942,220.54449081175187,0.0,354.9340498621041,0.0,14210.991945117274,37075.78060503818,5170.051210261914,6534.0,141,-0.08015034773317,0.7952198280050888,-0.33175642587802023,0
138,76561198028338048,2829.7917461607194,6178.358018758402,9616.888616740422,7272.504321997449,0.0,0.0,0.0,0.0,18227.487123217583,26151.366040375786,20150.604132749646,200,-0.06966404802761074,1.321801893153189,-0.2300595439467378,0
139,76561198028495680,14673.202501661033,3045.6691853926923,20865.29743628161,17224.846434959687,0.0,31483.7909981253,0.0,5618.106903732336,4767.223910874971,2765.216450704569,41081.6461782678,129,0.12351259543519566,1.2522585890119335,-0.16537437262110538,0
140,76561198028666672,395449.0648744309,575480.9368509683,42666.76874687341,0.0,0.0,77483.9084429981,0.0,71816.16119593258,74667.33894583865,85252.82094295816,0.0,51,3.1280401719684994,-3.634894626917307,-0.6212383462211509,1
141,76561198029095056,58230.21139451913,72888.19613992119,17867.389643898103,0.0,0.0,9341.490620169356,0.0,23008.929610578474,9607.0,8733.78259091374,0.0,58,-0.29210409109162094,-0.0674829375267473,-0.3152810368465312,0
142,76561198031112320,184141.4305246472,382428.08176522306,3426.7982116635444,1025.8993105402521,0.0,0.0,0.0,6833.337915588091,2202.5382360218623,1620.9140363159297,0.0,39,-0.3191480668852225,-2.1754355385720463,-0.32732516934280476,2
143,76561198031704368,130654.48846219017,186487.50891010324,102428.66965589981,105160.34234225855,0.0,0.0,0.0,172406.630901293,133103.5570417228,17394.80268653238,0.0,92,4.366121860547328,-1.1967576464194345,-0.9888063964456627,3
144,76561198033383904,1671.5529610936917,47253.27705624297,5323.30079164602,138494.15581032974,0.0,100746.6176742314,0.0,83976.70007031366,76655.78717253439,7606.735996804531,157938.87246680367,77,3.3162256798457816,2.5067891297313114,-0.1574221843420826,3
145,76561198033688416,115780.66550723038,0.0,29668.319756189154,4128.668994178602,0.0,37958.58649576001,0.0,0.0,432.2607488476389,41764.498497794215,0.0,160,0.31261171330090176,0.6570920591280148,-0.200480262033559,0
146,76561198035068256,387523.69828795956,727229.3017120404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8244.0,0.0,13,0.21034070663077956,-4.880187237066555,-0.393539697362526,1
147,76561198035458848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,-1.0399772046301434,0.7130063713496547,-0.2085256201290143,0
148,76561198035592304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,-1.0957299698572023,0.646019214701482,-0.21099897970432335,0
149,76561198035972528,51746.01668775638,28886.253999438675,831.4478518598032,76261.03388503734,0.0,181325.47725783306,0.0,1399.4824241184451,0.0,66390.47840869671,198266.8094852596,89,2.5666518421172366,3.3328211271224495,0.29684470413941527,3
150,76561198036495376,26559.596159499055,55195.77413535636,18760.804629791135,0.0,0.0,0.0,0.0,3770.825075353443,7249.0,0.0,0.0,9,-0.8398765723949293,-0.04633621301647336,-0.28994241720773345,0
151,76561198036691312,7231.0200548772855,6176.573335084945,15209.668472501384,42278.12857277744,0.0,40419.31998532276,0.0,0.0,13853.732395735617,99132.08690659201,28619.470277108543,146,0.6660166948640974,1.763631078978037,-0.13001347830275214,3
152,76561198037481824,92048.66559363279,162012.76660105196,21451.64475691072,32009.820808623528,56444.861550405854,0.0,37962.396489722036,36107.13496772766,30638.576324880465,35978.09588293551,4368.037024109512,98,0.8150907515847209,-0.5989755832204415,2.251891581329815,2
153,76561198037715360,29667.233989213448,60708.43046965409,5408.011341191326,1169.3622782354028,0.0,0.0,0.0,9102.695742735106,4043.2661789706253,0.0,0.0,39,-0.8640266098297301,0.07334153467901929,-0.26449820888477005,0
154,76561198039715280,30676.757150943336,36597.29574871531,0.0,9432.240168257616,68227.02316452184,298390.982772993,45886.57379152354,0.0,50746.017137262854,328309.11006578256,0.0,80,3.6600696160572785,3.5025007191414743,3.381025029061345,3
155,76561198040246960,53442.57193629075,42626.2776592507,8279.641292979682,158073.14249159445,0.0,5778.256541652387,0.0,8788.16967830816,38987.27192748051,16790.03117246197,25007.637299981398,99,0.9860739517214064,1.1094559852693244,-0.17389941358947128,3
156,76561198040462608,26055.57451328371,54148.32353494942,0.0,1413.9086328516228,0.0,2959.224762307593,0.0,4091.3229700073152,8267.040277806202,118571.10195176688,1120.5033570272676,101,-0.25598611418962236,0.7606482010405805,-0.2330158457967803,0
157,76561198040750048,30509.655274645025,56811.8626376284,67817.91717703217,29061.232418811815,0.0,0.0,0.0,32070.947036834754,36783.38545504781,0.0,0.0,62,0.6755164613574454,-0.027233070943641496,-0.46907082116964793,2
158,76561198040929280,1641.6400012695626,1850.5305213766767,3738.8420971917567,1930.5298552996055,0.0,0.0,0.0,1227.9471197772984,2443.5104050850987,0.0,0.0,48,-1.0500784583466256,0.5553025386393182,-0.22697155135805222,0
159,76561198041030192,170735.5237429932,293770.22821484494,11428.52666837539,0.0,0.0,10447.0,0.0,7737.721373786444,0.0,0.0,0.0,38,-0.2743839731115444,-1.688146859557152,-0.30586612280874514,2
160,76561198041366784,7570.665389706907,0.0,2452.110012251433,850.6013669064803,0.0,2636.0,0.0,0.0,1076.6232311351798,3461.0,0.0,88,-0.9207635772671021,0.7208150964966864,-0.210299032498908,0
161,76561198041538624,8709.617799919459,17469.233423817423,2044.4771223473354,2642.593973167794,5644.1107390849265,2997.1114670692323,3795.987160278532,7984.808054062014,6775.479450877505,0.0,4911.580809375784,23,-0.9363250043250525,0.37092650043836334,0.019469408307921345,0
162,76561198041648960,106053.88095565868,220399.66361886563,5900.987871643407,0.0,0.0,6605.2271226896755,19966.736458192914,9932.467553832297,0.0,3448.0364191174112,0.0,35,-0.49158853815253395,-1.0652585540339263,0.34841261907483073,2
163,76561198041816000,13044.960375899125,0.0,10440.29090176251,16711.015960917233,0.0,13237.472364429412,0.0,4915.4394233867415,38262.62873029096,0.0,21693.192243314024,67,-0.14310718926316968,0.8460956411997151,-0.27720507936804895,0
164,76561198042145056,58874.078726770895,34141.36469541232,13846.073548762828,83703.7507930637,0.0,0.0,0.0,7163.388794009803,6435.084801282989,8503.644472646898,12665.61416805058,104,0.10276898138061577,0.6573729827020465,-0.18907208474066498,0
165,76561198042556880,39161.0,0.0,231.11433580583846,256260.96120172302,0.0,4613.792818395678,0.0,0.0,330.0919019312057,47504.087634004165,7560.952108140114,83,0.8849581482062272,1.701314991866061,0.028689515702916148,3
166,76561198043422496,54283.29663760463,67730.6751063608,19324.04000106811,52705.808371017294,0.0,62098.885847879756,0.0,32525.977767534885,17871.432895395967,0.0,101765.88337313855,62,1.2392601976684372,1.1251133420662294,-0.1433661053212616,3
167,76561198043886128,141319.47019320983,269789.9545654191,16140.079819382156,9965.708700529887,7958.114571547892,37002.34288541259,5352.287035126285,27166.776582042126,12613.797625011459,34684.468022318695,0.0,107,0.6869028195337779,-0.8946400187005575,0.06501094675994397,2
168,76561198044588416,114240.3688164323,119799.70224549652,137119.29117170646,2626.5367697840707,0.0,0.0,0.0,17763.79587778249,5730.305118798145,0.0,0.0,47,1.0426571844842605,-1.2308037013799642,-0.5430260758740973,2
169,76561198044803760,77444.79578619816,102254.06778400416,18557.03575383424,1774.5136286609418,0.0,46448.08160328678,0.0,16606.7837929282,57037.530087577135,51105.19156351038,0.0,180,1.1105232442980375,0.6600693193129171,-0.33936752842295875,3
170,76561198045706416,17653.15671490886,0.0,28794.843285091138,484652.35624355933,0.0,1293.0160485775598,0.0,0.0,1016.9278348244878,5822.742043078912,2118.9578299597315,201,2.7509314695665426,2.894223318679375,0.18839100952253454,3
171,76561198045906128,57890.54455295659,113098.82183045348,13101.923272112914,8241.884760997022,25055.260880707865,0.0,16851.095415611217,22052.99021514846,12946.479072012437,0.0,0.0,39,-0.3243823651980689,-0.4504738564553282,0.8432724370557313,2
172,76561198046882224,15574.271731007786,34362.939899096935,5372.601625050227,70951.32502325525,9660.974840918958,2149.4672359266046,6497.557923154435,0.0,0.0,42175.86172158981,0.0,48,-0.3765132166831642,0.6939898772459944,0.29049132713668374,0
173,76561198048092160,109749.93396658183,149923.12509278586,24122.319194097607,8002.159222093793,0.0,0.0,0.0,20528.00374045342,59877.4587839875,0.0,0.0,115,0.5878819648072252,-0.5121422052458376,-0.46012620563130574,2
174,76561198049421904,21701.656361347337,9574.47425840705,4933.7362255580865,10830.979734868873,0.0,96273.12784762715,0.0,28395.23248596197,4820.525961610134,84960.26712461936,0.0,199,0.9803627067864169,1.9604710579442075,-0.09616896799638094,3
175,76561198049850384,33148.125618778795,17658.78697726635,5875.76192935674,4166.188426127729,0.0,0.0,0.0,9890.007569381018,8392.12947908937,0.0,0.0,117,-0.5628755815155022,0.5540744905863605,-0.25670441603848587,0
176,76561198050040592,91773.76075523623,163272.90663567727,32026.382639814343,45712.00752762662,25866.159344932155,10060.774205533473,17396.47099394086,8583.47781529099,45742.0761922541,0.0,15815.983889693958,74,0.758722537336264,-0.42289772737174364,0.8500869228721428,2
177,76561198050387344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,-1.2269129468620452,0.4884023755293103,-0.21681864929328548,0
178,76561198051002272,1212.4390177152884,1946.7536103831446,2133.466487425194,5764.350053674957,5501.0801855205,9276.876977716229,3699.7909355839547,3591.0235920613386,0.0,0.0,3525.219139919391,124,-0.6823995183145732,0.9419920940305552,0.06746566940481102,0
179,76561198053227664,71626.67748975745,145773.49989057617,26669.509167107488,3808.917284476116,0.0,1231.7929405746845,0.0,21383.05890460334,3852.245847236522,1355.2984756682492,0.0,88,-0.14688580140529164,-0.44589981613948737,-0.3344032587385161,2
180,76561198053901888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,-1.1121278419828071,0.6263171098049602,-0.21172643840294358,0
181,76561198054482656,43818.61565871364,27885.78539943141,47982.22478970744,54338.14135931088,0.0,5142.374763236908,0.0,54225.88398545399,69426.09652054503,5657.974200337845,511.9033232628399,192,1.6453833655295904,0.7358291898435504,-0.49876048294179026,3
182,76561198054932576,127335.06275835022,70490.94171010448,35203.74873282042,26749.88241000588,0.0,0.0,0.0,59254.5010543505,33857.86333436849,0.0,0.0,66,0.7228937734141057,-0.5900664194831756,-0.47410762719609384,2
183,76561198055677520,79053.12278475077,2047.5904800101323,2343.2931686669117,3224.2912356365355,0.0,0.0,0.0,3777.0294511740685,30848.67287976159,0.0,0.0,249,0.08203185633521379,0.9232786104330041,-0.2773686848381322,0
184,76561198055937680,37683.35166248511,1484.6473690267933,1627.0396985878747,24923.123607242323,126888.00289607653,13036.016337550547,94271.24170686497,13748.550519960196,0.0,13069.875371975992,4842.150830229679,119,0.11061393468501979,0.3276911190276337,6.037183150037671,4
185,76561198056212192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,-1.1186869908330495,0.6184362678463518,-0.21201742188239162,0
186,76561198056915744,9399.221309824963,19609.55342792735,0.0,40787.04051506799,0.0,0.0,18901.21694445514,0.0,0.0,17060.36726094951,10766.600541775048,78,-0.5841499052033179,0.780003567715624,0.4313221814916333,0
187,76561198058255440,27448.899059486397,52820.89551052221,2868.332674137055,7531.818713434027,37775.42607546426,11319.431524547803,59148.70222890894,4827.940988722801,0.0,4089.372269408199,5293.180955368325,39,-0.58614758980592,0.06383280535939606,2.628241210539548,0
188,76561198059529920,5400.776779186021,6220.003227617177,0.0,1146.3327352017907,8291.865843499814,0.0,5576.753846927631,0.0,6381.267567567567,27186.0,0.0,112,-0.7154494872992039,0.8281823272409591,0.16991978120802845,0
189,76561198059828880,10644.900178677055,20941.357827688804,0.0,1868.4904766716465,15403.590676240541,4348.564934871114,22235.09590585084,0.0,0.0,0.0,0.0,0,-1.1319902763091625,0.1951887189021113,0.8820275401074614,0
190,76561198060055360,331971.6340970649,673314.7955252611,13075.570187009784,416.3336166245082,0.0,670.0279662320145,0.0,21387.615882644135,0.0,0.0,1098.0227251635379,19,0.4061318101483335,-4.4357296678632805,-0.43819068894069363,1
191,76561198061382624,17532.163809043683,4522.929956704822,0.0,51970.215264167455,0.0,11125.346362802893,0.0,0.0,11286.15107499188,22144.897596466126,18004.29593582314,99,-0.21904492869282535,1.1234280362160936,-0.15641702048455744,0
192,76561198062308432,90878.97851117754,189096.63725757267,215.72698736926984,302.5843213542468,0.0,0.0,287.77588736045857,88.23598522414699,308.11473165574415,203181.23575098804,1246.710567297923,19,-0.09980511104719665,-0.30917410705916476,-0.24342734085353127,2
193,76561198062663312,201842.4350675225,37953.78732742051,2506.483075865824,14355.83881427693,0.0,17903.837807938187,0.0,3817.5484306404865,0.0,0.0,37679.069476335535,70,-0.106241694850277,-0.28879225441076634,-0.18871316989335601,2
194,76561198063063136,27754.474680342486,1932.4055350085657,13952.774251052671,6632.001802303162,0.0,20576.235362716227,0.0,0.0,14090.34054054054,662.2571890422033,16263.510638994145,89,-0.32906319277781865,0.809291434296934,-0.21770786380635668,0
195,76561198063259328,0.0,0.0,0.0,0.0,0.0,26233.531166719506,34212.20671834626,0.0,0.0,26020.262114934245,0.0,70,-0.6624411195907453,0.8684664762919518,0.9205148801848924,0
196,76561198064256960,58876.664757328464,58817.90533833453,20404.679501719103,0.0,0.0,0.0,0.0,33782.30454007359,8868.445862544322,0.0,0.0,241,0.3070408408029902,0.5647518889723755,-0.32607271196083193,0
197,76561198064851696,36034.53170997408,60679.75419407266,18116.51801375344,16777.881554680298,0.0,3171.5970887967133,0.0,30115.044079491607,20024.28336368759,3040.341847519419,2525.048148024187,173,0.2524678268631771,0.5672633249263195,-0.32533741861995413,0
198,76561198065063728,25025.7933059164,47538.16208251473,5280.448242816459,4984.557838698876,0.0,5036.109094378699,0.0,0.0,6220.129542234354,14224.827083772805,2138.9728096676736,87,-0.6588317764883282,0.48209512380755304,-0.2280513253320202,0
199,76561198065863760,6866.640997906059,19050.159867094997,0.0,365.3720177430285,0.0,153429.6562196343,0.0,0.0,34680.91312739983,168813.25777022188,0.0,135,1.4808924443459,2.5422135017507412,-0.02097113510694358,3
200,76561198066093216,27240.059508099846,16530.639208532135,760.0002488716466,2740.6245860316085,0.0,3030.4545214363,0.0,1279.2227296545548,1085.47973341208,952.2970078689788,4966.22245609285,87,-0.8424449209143229,0.5658063649922479,-0.20963560030202086,0
201,76561198066249728,202990.65616659314,184471.52130344688,285.76752555776585,0.0,0.0,593.0154353297635,0.0,7237.039569072468,0.0,0.0,0.0,9,-0.6224138991045053,-1.55793295902921,-0.2931609467653845,2
202,76561198066801904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,-1.135084862958655,0.5987341629498303,-0.21274488058101196,0
203,76561198067520000,171444.23071198654,259910.9866137881,12551.184881863288,2819.1848137099105,0.0,0.0,0.0,2360.456399205022,2002.956579447128,0.0,0.0,63,-0.30891810772520434,-1.5105481228178708,-0.3083424970954964,2
204,76561198067775808,8002.41416447974,0.0,0.0,0.0,0.0,171811.6645649433,0.0,0.0,40887.0,315218.921270577,0.0,225,2.5367939950319354,3.5200525768460866,0.017526558588630083,3
205,76561198069702624,41267.425090504476,2993.182488251803,1238.6079605886252,1299.6526740562533,0.0,2091.6005896091006,0.0,0.0,1211.531196989743,0.0,0.0,155,-0.6580137486522234,0.7685632768910465,-0.20504465197119864,0
206,76561198069797264,115693.85742995169,48561.97309828278,2476.7345038150515,173.2404752150758,0.0,0.0,0.0,4168.807940923438,10657.627027027027,306.75952478492417,0.0,37,-0.7230939819231036,-0.3548197449148429,-0.27778994493161946,0
207,76561198070030912,37920.438048543605,62057.97632725291,4658.329703825061,5256.546830320544,0.0,25007.641760219827,0.0,0.0,6599.857682496668,27589.817489060904,111.39215828048413,144,-0.22602284911470008,0.7615536355054655,-0.19103759479997487,0
